,ID,innings,overs,ballnumber,batter,bowler,non-striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam
7356,1304090,1,18,4,SO Hetmyer,JJ Bumrah,R Ashwin,,1,0,1,0,0,,,,Rajasthan Royals
7357,1304090,1,18,5,R Ashwin,JJ Bumrah,SO Hetmyer,,4,0,4,0,0,,,,Rajasthan Royals
7358,1304090,1,18,6,R Ashwin,JJ Bumrah,SO Hetmyer,,1,0,1,0,0,,,,Rajasthan Royals
7359,1304090,1,19,1,R Ashwin,RP Meredith,SO Hetmyer,,0,0,0,0,1,R Ashwin,caught,Ishan Kishan,Rajasthan Royals
7360,1304090,1,19,2,TA Boult,RP Meredith,SO Hetmyer,,1,0,1,0,0,,,,Rajasthan Royals
7361,1304090,1,19,3,SO Hetmyer,RP Meredith,TA Boult,,0,0,0,0,0,,,,Rajasthan Royals
7362,1304090,1,19,4,SO Hetmyer,RP Meredith,TA Boult,,0,0,0,0,0,,,,Rajasthan Royals
7363,1304090,1,19,5,SO Hetmyer,RP Meredith,TA Boult,wides,0,1,1,0,0,,,,Rajasthan Royals
7364,1304090,1,19,6,SO Hetmyer,RP Meredith,TA Boult,,0,0,0,0,0,,,,Rajasthan Royals
7365,1304090,1,19,7,SO Hetmyer,RP Meredith,TA Boult,,1,0,1,0,0,,,,Rajasthan Royals
7465,1304090,2,16,1,TH David,YS Chahal,KA Pollard,,1,0,1,0,0,,,,Mumbai Indians
7466,1304090,2,16,2,KA Pollard,YS Chahal,TH David,,1,0,1,0,0,,,,Mumbai Indians
7467,1304090,2,16,3,TH David,YS Chahal,KA Pollard,,6,0,6,0,0,,,,Mumbai Indians
7468,1304090,2,16,4,TH David,YS Chahal,KA Pollard,,1,0,1,0,0,,,,Mumbai Indians
7469,1304090,2,16,5,KA Pollard,YS Chahal,TH David,,0,0,0,0,0,,,,Mumbai Indians
7470,1304090,2,16,6,KA Pollard,YS Chahal,TH David,,1,0,1,0,0,,,,Mumbai Indians
7471,1304090,2,17,1,KA Pollard,KR Sen,TH David,legbyes,0,1,1,0,0,,,,Mumbai Indians
7472,1304090,2,17,2,TH David,KR Sen,KA Pollard,,4,0,4,0,0,,,,Mumbai Indians
7473,1304090,2,17,3,TH David,KR Sen,KA Pollard,,4,0,4,0,0,,,,Mumbai Indians
7474,1304090,2,17,4,TH David,KR Sen,KA Pollard,wides,0,1,1,0,0,,,,Mumbai Indians
7475,1304090,2,17,5,TH David,KR Sen,KA Pollard,,1,0,1,0,0,,,,Mumbai Indians
7476,1304090,2,17,6,KA Pollard,KR Sen,TH David,,1,0,1,0,0,,,,Mumbai Indians
7477,1304090,2,17,7,TH David,KR Sen,KA Pollard,,1,0,1,0,0,,,,Mumbai Indians
7478,1304090,2,18,1,TH David,M Prasidh Krishna,KA Pollard,,1,0,1,0,0,,,,Mumbai Indians
7479,1304090,2,18,2,KA Pollard,M Prasidh Krishna,TH David,,2,0,2,0,0,,,,Mumbai Indians
7480,1304090,2,18,3,KA Pollard,M Prasidh Krishna,TH David,,2,0,2,0,0,,,,Mumbai Indians
7481,1304090,2,18,4,KA Pollard,M Prasidh Krishna,TH David,,2,0,2,0,0,,,,Mumbai Indians
7482,1304090,2,18,5,KA Pollard,M Prasidh Krishna,TH David,,0,0,0,0,0,,,,Mumbai Indians
7483,1304090,2,18,6,KA Pollard,M Prasidh Krishna,TH David,,1,0,1,0,0,,,,Mumbai Indians
7484,1304090,2,19,1,KA Pollard,KR Sen,TH David,,0,0,0,0,1,KA Pollard,caught,DJ Mitchell,Mumbai Indians
7485,1304090,2,19,2,DR Sams,KR Sen,TH David,,6,0,6,0,0,,,,Mumbai Indians
7583,1304089,1,16,1,V Kohli,Mohammed Shami,GJ Maxwell,,1,0,1,0,0,,,,Royal Challengers Bangalore
7584,1304089,1,16,2,GJ Maxwell,Mohammed Shami,V Kohli,,6,0,6,0,0,,,,Royal Challengers Bangalore
7585,1304089,1,16,3,GJ Maxwell,Mohammed Shami,V Kohli,,1,0,1,0,0,,,,Royal Challengers Bangalore
7586,1304089,1,16,4,V Kohli,Mohammed Shami,GJ Maxwell,,0,0,0,0,1,V Kohli,bowled,,Royal Challengers Bangalore
7587,1304089,1,16,5,KD Karthik,Mohammed Shami,GJ Maxwell,,1,0,1,0,0,,,,Royal Challengers Bangalore
7588,1304089,1,16,6,GJ Maxwell,Mohammed Shami,KD Karthik,,6,0,6,0,0,,,,Royal Challengers Bangalore
7589,1304089,1,17,1,KD Karthik,Rashid Khan,GJ Maxwell,,1,0,1,0,0,,,,Royal Challengers Bangalore
7590,1304089,1,17,2,GJ Maxwell,Rashid Khan,KD Karthik,,1,0,1,0,0,,,,Royal Challengers Bangalore
7591,1304089,1,17,3,KD Karthik,Rashid Khan,GJ Maxwell,,0,0,0,0,1,KD Karthik,caught,Mohammed Shami,Royal Challengers Bangalore
7592,1304089,1,17,4,Shahbaz Ahmed,Rashid Khan,GJ Maxwell,,1,0,1,0,0,,,,Royal Challengers Bangalore
7593,1304089,1,17,5,GJ Maxwell,Rashid Khan,Shahbaz Ahmed,,4,0,4,0,0,,,,Royal Challengers Bangalore
7594,1304089,1,17,6,GJ Maxwell,Rashid Khan,Shahbaz Ahmed,,1,0,1,0,0,,,,Royal Challengers Bangalore
7595,1304089,1,18,1,GJ Maxwell,LH Ferguson,Shahbaz Ahmed,,2,0,2,0,0,,,,Royal Challengers Bangalore
7596,1304089,1,18,2,GJ Maxwell,LH Ferguson,Shahbaz Ahmed,,4,0,4,0,0,,,,Royal Challengers Bangalore
7597,1304089,1,18,3,GJ Maxwell,LH Ferguson,Shahbaz Ahmed,,0,0,0,0,1,GJ Maxwell,caught,Rashid Khan,Royal Challengers Bangalore
7598,1304089,1,18,4,MK Lomror,LH Ferguson,Shahbaz Ahmed,,0,0,0,0,0,,,,Royal Challengers Bangalore
7599,1304089,1,18,5,MK Lomror,LH Ferguson,Shahbaz Ahmed,,4,0,4,0,0,,,,Royal Challengers Bangalore
7600,1304089,1,18,6,MK Lomror,LH Ferguson,Shahbaz Ahmed,legbyes,0,1,1,0,0,,,,Royal Challengers Bangalore
7601,1304089,1,19,1,MK Lomror,AS Joseph,Shahbaz Ahmed,legbyes,0,1,1,0,0,,,,Royal Challengers Bangalore
7602,1304089,1,19,2,Shahbaz Ahmed,AS Joseph,MK Lomror,,1,0,1,0,0,,,,Royal Challengers Bangalore
7603,1304089,1,19,3,MK Lomror,AS Joseph,Shahbaz Ahmed,,6,0,6,0,0,,,,Royal Challengers Bangalore
7604,1304089,1,19,4,MK Lomror,AS Joseph,Shahbaz Ahmed,wides,0,1,1,0,0,,,,Royal Challengers Bangalore
7605,1304089,1,19,5,MK Lomror,AS Joseph,Shahbaz Ahmed,,2,0,2,0,0,,,,Royal Challengers Bangalore
7606,1304089,1,19,6,MK Lomror,AS Joseph,Shahbaz Ahmed,,4,0,4,0,0,,,,Royal Challengers Bangalore
7607,1304089,1,19,7,MK Lomror,AS Joseph,Shahbaz Ahmed,,0,0,0,0,1,MK Lomror,caught,DA Miller,Royal Challengers Bangalore
7707,1304089,2,16,1,DA Miller,HV Patel,R Tewatia,,1,0,1,0,0,,,,Gujarat Titans
7708,1304089,2,16,2,R Tewatia,HV Patel,DA Miller,,1,0,1,0,0,,,,Gujarat Titans
7709,1304089,2,16,3,DA Miller,HV Patel,R Tewatia,wides,0,1,1,0,0,,,,Gujarat Titans
7710,1304089,2,16,4,DA Miller,HV Patel,R Tewatia,,2,0,2,0,0,,,,Gujarat Titans
7711,1304089,2,16,5,DA Miller,HV Patel,R Tewatia,,0,0,0,0,0,,,,Gujarat Titans
7712,1304089,2,16,6,DA Miller,HV Patel,R Tewatia,,1,0,1,0,0,,,,Gujarat Titans
7713,1304089,2,16,7,R Tewatia,HV Patel,DA Miller,,1,0,1,0,0,,,,Gujarat Titans
7714,1304089,2,17,1,R Tewatia,JR Hazlewood,DA Miller,,2,0,2,0,0,,,,Gujarat Titans
7715,1304089,2,17,2,R Tewatia,JR Hazlewood,DA Miller,,0,0,0,0,0,,,,Gujarat Titans
7716,1304089,2,17,3,R Tewatia,JR Hazlewood,DA Miller,,6,0,6,0,0,,,,Gujarat Titans
7717,1304089,2,17,4,R Tewatia,JR Hazlewood,DA Miller,,4,0,4,0,0,,,,Gujarat Titans
7718,1304089,2,17,5,R Tewatia,JR Hazlewood,DA Miller,,1,0,1,0,0,,,,Gujarat Titans
7719,1304089,2,17,6,DA Miller,JR Hazlewood,R Tewatia,,4,0,4,0,0,,,,Gujarat Titans
7720,1304089,2,18,1,R Tewatia,HV Patel,DA Miller,,2,0,2,0,0,,,,Gujarat Titans
7721,1304089,2,18,2,R Tewatia,HV Patel,DA Miller,,1,0,1,0,0,,,,Gujarat Titans
7722,1304089,2,18,3,DA Miller,HV Patel,R Tewatia,,1,0,1,0,0,,,,Gujarat Titans
7723,1304089,2,18,4,R Tewatia,HV Patel,DA Miller,,1,0,1,0,0,,,,Gujarat Titans
7724,1304089,2,18,5,DA Miller,HV Patel,R Tewatia,,1,0,1,0,0,,,,Gujarat Titans
7725,1304089,2,18,6,R Tewatia,HV Patel,DA Miller,,6,0,6,0,0,,,,Gujarat Titans
7726,1304089,2,19,1,DA Miller,JR Hazlewood,R Tewatia,wides,0,1,1,0,0,,,,Gujarat Titans
7727,1304089,2,19,2,DA Miller,JR Hazlewood,R Tewatia,,4,0,4,0,0,,,,Gujarat Titans
7728,1304089,2,19,3,DA Miller,JR Hazlewood,R Tewatia,,1,0,1,0,0,,,,Gujarat Titans
7729,1304089,2,19,4,R Tewatia,JR Hazlewood,DA Miller,,4,0,4,0,0,,,,Gujarat Titans
7830,1304088,1,16,1,JO Holder,Arshdeep Singh,PVD Chameera,,1,0,1,0,0,,,,Lucknow Super Giants
7831,1304088,1,16,2,PVD Chameera,Arshdeep Singh,JO Holder,,1,0,1,0,0,,,,Lucknow Super Giants
7832,1304088,1,16,3,JO Holder,Arshdeep Singh,PVD Chameera,,1,0,1,0,0,,,,Lucknow Super Giants
7833,1304088,1,16,4,PVD Chameera,Arshdeep Singh,JO Holder,,2,0,2,0,0,,,,Lucknow Super Giants
7834,1304088,1,16,5,PVD Chameera,Arshdeep Singh,JO Holder,,1,0,1,0,0,,,,Lucknow Super Giants
7835,1304088,1,16,6,JO Holder,Arshdeep Singh,PVD Chameera,,1,0,1,0,0,,,,Lucknow Super Giants
7836,1304088,1,17,1,JO Holder,RD Chahar,PVD Chameera,,1,0,1,0,0,,,,Lucknow Super Giants
7837,1304088,1,17,2,PVD Chameera,RD Chahar,JO Holder,,1,0,1,0,0,,,,Lucknow Super Giants
7838,1304088,1,17,3,JO Holder,RD Chahar,PVD Chameera,,6,0,6,0,0,,,,Lucknow Super Giants
7839,1304088,1,17,4,JO Holder,RD Chahar,PVD Chameera,,0,0,0,0,1,JO Holder,caught,Sandeep Sharma,Lucknow Super Giants
7840,1304088,1,17,5,Mohsin Khan,RD Chahar,PVD Chameera,,0,0,0,0,0,,,,Lucknow Super Giants
7841,1304088,1,17,6,Mohsin Khan,RD Chahar,PVD Chameera,,6,0,6,0,0,,,,Lucknow Super Giants
7842,1304088,1,18,1,PVD Chameera,K Rabada,Mohsin Khan,,6,0,6,0,0,,,,Lucknow Super Giants
7843,1304088,1,18,2,PVD Chameera,K Rabada,Mohsin Khan,,6,0,6,0,0,,,,Lucknow Super Giants
7844,1304088,1,18,3,PVD Chameera,K Rabada,Mohsin Khan,,0,0,0,0,1,PVD Chameera,caught,RD Chahar,Lucknow Super Giants
7845,1304088,1,18,4,Avesh Khan,K Rabada,Mohsin Khan,,0,0,0,0,0,,,,Lucknow Super Giants
7846,1304088,1,18,5,Avesh Khan,K Rabada,Mohsin Khan,,0,0,0,0,0,,,,Lucknow Super Giants
7847,1304088,1,18,6,Avesh Khan,K Rabada,Mohsin Khan,,0,0,0,0,0,,,,Lucknow Super Giants
7848,1304088,1,19,1,Mohsin Khan,Arshdeep Singh,Avesh Khan,,1,0,1,0,0,,,,Lucknow Super Giants
7849,1304088,1,19,2,Avesh Khan,Arshdeep Singh,Mohsin Khan,,1,0,1,0,0,,,,Lucknow Super Giants
7850,1304088,1,19,3,Mohsin Khan,Arshdeep Singh,Avesh Khan,,1,0,1,0,0,,,,Lucknow Super Giants
7851,1304088,1,19,4,Avesh Khan,Arshdeep Singh,Mohsin Khan,,1,0,1,0,0,,,,Lucknow Super Giants
7852,1304088,1,19,5,Mohsin Khan,Arshdeep Singh,Avesh Khan,,1,0,1,0,0,,,,Lucknow Super Giants
7853,1304088,1,19,6,Mohsin Khan,Arshdeep Singh,Avesh Khan,,4,0,4,0,0,,,,Lucknow Super Giants
7956,1304088,2,16,1,R Dhawan,Avesh Khan,K Rabada,wides,0,1,1,0,0,,,,Punjab Kings
7957,1304088,2,16,2,R Dhawan,Avesh Khan,K Rabada,,0,0,0,0,0,,,,Punjab Kings
7958,1304088,2,16,3,R Dhawan,Avesh Khan,K Rabada,,4,0,4,0,0,,,,Punjab Kings
7959,1304088,2,16,4,R Dhawan,Avesh Khan,K Rabada,,0,0,0,0,0,,,,Punjab Kings
7960,1304088,2,16,5,R Dhawan,Avesh Khan,K Rabada,,1,0,1,0,0,,,,Punjab Kings
7961,1304088,2,16,6,K Rabada,Avesh Khan,R Dhawan,,0,0,0,0,0,,,,Punjab Kings
7962,1304088,2,16,7,K Rabada,Avesh Khan,R Dhawan,,1,0,1,0,0,,,,Punjab Kings
7963,1304088,2,17,1,K Rabada,Mohsin Khan,R Dhawan,,0,0,0,0,0,,,,Punjab Kings
7964,1304088,2,17,2,K Rabada,Mohsin Khan,R Dhawan,,0,0,0,0,1,K Rabada,caught,A Badoni,Punjab Kings
7965,1304088,2,17,3,RD Chahar,Mohsin Khan,R Dhawan,,0,0,0,0,0,,,,Punjab Kings
7966,1304088,2,17,4,RD Chahar,Mohsin Khan,R Dhawan,,4,0,4,0,0,,,,Punjab Kings
7967,1304088,2,17,5,RD Chahar,Mohsin Khan,R Dhawan,wides,0,1,1,0,0,,,,Punjab Kings
7968,1304088,2,17,6,RD Chahar,Mohsin Khan,R Dhawan,,0,0,0,0,0,,,,Punjab Kings
7969,1304088,2,17,7,RD Chahar,Mohsin Khan,R Dhawan,,0,0,0,0,1,RD Chahar,caught,A Badoni,Punjab Kings
7970,1304088,2,18,1,R Dhawan,PVD Chameera,Arshdeep Singh,,0,0,0,0,0,,,,Punjab Kings
7971,1304088,2,18,2,R Dhawan,PVD Chameera,Arshdeep Singh,,4,0,4,0,0,,,,Punjab Kings
7972,1304088,2,18,3,R Dhawan,PVD Chameera,Arshdeep Singh,,0,0,0,0,0,,,,Punjab Kings
7973,1304088,2,18,4,R Dhawan,PVD Chameera,Arshdeep Singh,,1,0,1,0,0,,,,Punjab Kings
7974,1304088,2,18,5,Arshdeep Singh,PVD Chameera,R Dhawan,wides,0,1,1,0,0,,,,Punjab Kings
7975,1304088,2,18,6,Arshdeep Singh,PVD Chameera,R Dhawan,,0,0,0,0,0,,,,Punjab Kings
7976,1304088,2,18,7,Arshdeep Singh,PVD Chameera,R Dhawan,,0,0,0,0,0,,,,Punjab Kings
7977,1304088,2,19,1,R Dhawan,Avesh Khan,Arshdeep Singh,,6,0,6,0,0,,,,Punjab Kings
7978,1304088,2,19,2,R Dhawan,Avesh Khan,Arshdeep Singh,,4,0,4,0,0,,,,Punjab Kings
7979,1304088,2,19,3,R Dhawan,Avesh Khan,Arshdeep Singh,,0,0,0,0,0,,,,Punjab Kings
7980,1304088,2,19,4,R Dhawan,Avesh Khan,Arshdeep Singh,,0,0,0,0,0,,,,Punjab Kings
7981,1304088,2,19,5,R Dhawan,Avesh Khan,Arshdeep Singh,,0,0,0,0,0,,,,Punjab Kings
7982,1304088,2,19,6,R Dhawan,Avesh Khan,Arshdeep Singh,,0,0,0,0,0,,,,Punjab Kings
8081,1304087,1,16,1,N Rana,Lalit Yadav,RK Singh,,1,0,1,0,0,,,,Kolkata Knight Riders
8082,1304087,1,16,2,RK Singh,Lalit Yadav,N Rana,,1,0,1,0,0,,,,Kolkata Knight Riders
8083,1304087,1,16,3,N Rana,Lalit Yadav,RK Singh,noballs,6,1,7,0,0,,,,Kolkata Knight Riders
8084,1304087,1,16,4,N Rana,Lalit Yadav,RK Singh,,1,0,1,0,0,,,,Kolkata Knight Riders
8085,1304087,1,16,5,RK Singh,Lalit Yadav,N Rana,,1,0,1,0,0,,,,Kolkata Knight Riders
8086,1304087,1,16,6,N Rana,Lalit Yadav,RK Singh,,6,0,6,0,0,,,,Kolkata Knight Riders
8087,1304087,1,16,7,N Rana,Lalit Yadav,RK Singh,,0,0,0,0,0,,,,Kolkata Knight Riders
8088,1304087,1,17,1,RK Singh,Mustafizur Rahman,N Rana,,1,0,1,0,0,,,,Kolkata Knight Riders
8089,1304087,1,17,2,N Rana,Mustafizur Rahman,RK Singh,,0,0,0,0,0,,,,Kolkata Knight Riders
8090,1304087,1,17,3,N Rana,Mustafizur Rahman,RK Singh,,0,0,0,0,0,,,,Kolkata Knight Riders
8091,1304087,1,17,4,N Rana,Mustafizur Rahman,RK Singh,,4,0,4,0,0,,,,Kolkata Knight Riders
8092,1304087,1,17,5,N Rana,Mustafizur Rahman,RK Singh,,1,0,1,0,0,,,,Kolkata Knight Riders
8093,1304087,1,17,6,RK Singh,Mustafizur Rahman,N Rana,,4,0,4,0,0,,,,Kolkata Knight Riders
8094,1304087,1,18,1,N Rana,SN Thakur,RK Singh,,6,0,6,0,0,,,,Kolkata Knight Riders
8095,1304087,1,18,2,N Rana,SN Thakur,RK Singh,wides,0,1,1,0,0,,,,Kolkata Knight Riders
8096,1304087,1,18,3,N Rana,SN Thakur,RK Singh,,1,0,1,0,0,,,,Kolkata Knight Riders
8097,1304087,1,18,4,RK Singh,SN Thakur,N Rana,,1,0,1,0,0,,,,Kolkata Knight Riders
8098,1304087,1,18,5,N Rana,SN Thakur,RK Singh,,1,0,1,0,0,,,,Kolkata Knight Riders
8099,1304087,1,18,6,RK Singh,SN Thakur,N Rana,,4,0,4,0,0,,,,Kolkata Knight Riders
8100,1304087,1,18,7,RK Singh,SN Thakur,N Rana,,2,0,2,0,0,,,,Kolkata Knight Riders
8101,1304087,1,19,1,N Rana,Mustafizur Rahman,RK Singh,,1,0,1,0,0,,,,Kolkata Knight Riders
8102,1304087,1,19,2,RK Singh,Mustafizur Rahman,N Rana,,0,0,0,0,1,RK Singh,caught,R Powell,Kolkata Knight Riders
8103,1304087,1,19,3,UT Yadav,Mustafizur Rahman,N Rana,legbyes,0,1,1,0,0,,,,Kolkata Knight Riders
8104,1304087,1,19,4,N Rana,Mustafizur Rahman,UT Yadav,,0,0,0,0,1,N Rana,caught,C Sakariya,Kolkata Knight Riders
8105,1304087,1,19,5,TG Southee,Mustafizur Rahman,UT Yadav,,0,0,0,0,1,TG Southee,bowled,,Kolkata Knight Riders
8106,1304087,1,19,6,Harshit Rana,Mustafizur Rahman,UT Yadav,,0,0,0,0,0,,,,Kolkata Knight Riders
8205,1304087,2,16,1,R Powell,VR Iyer,SN Thakur,,6,0,6,0,0,,,,Delhi Capitals
8206,1304087,2,16,2,R Powell,VR Iyer,SN Thakur,,1,0,1,0,0,,,,Delhi Capitals
8207,1304087,2,16,3,SN Thakur,VR Iyer,R Powell,,1,0,1,0,0,,,,Delhi Capitals
8208,1304087,2,16,4,R Powell,VR Iyer,SN Thakur,,4,0,4,0,0,,,,Delhi Capitals
8209,1304087,2,16,5,R Powell,VR Iyer,SN Thakur,,1,0,1,0,0,,,,Delhi Capitals
8210,1304087,2,16,6,SN Thakur,VR Iyer,R Powell,,1,0,1,0,0,,,,Delhi Capitals
8211,1304087,2,17,1,SN Thakur,TG Southee,R Powell,,2,0,2,0,0,,,,Delhi Capitals
8212,1304087,2,17,2,SN Thakur,TG Southee,R Powell,,0,0,0,0,0,,,,Delhi Capitals
8213,1304087,2,17,3,SN Thakur,TG Southee,R Powell,,1,0,1,0,0,,,,Delhi Capitals
8214,1304087,2,17,4,R Powell,TG Southee,SN Thakur,,6,0,6,0,0,,,,Delhi Capitals
8215,1304087,2,17,5,R Powell,TG Southee,SN Thakur,wides,0,1,1,0,0,,,,Delhi Capitals
8216,1304087,2,17,6,R Powell,TG Southee,SN Thakur,,1,0,1,0,0,,,,Delhi Capitals
8217,1304087,2,17,7,SN Thakur,TG Southee,R Powell,,1,0,1,0,0,,,,Delhi Capitals
8218,1304087,2,18,1,SN Thakur,SS Iyer,R Powell,,0,0,0,0,0,,,,Delhi Capitals
8219,1304087,2,18,2,SN Thakur,SS Iyer,R Powell,,0,0,0,0,0,,,,Delhi Capitals
8220,1304087,2,18,3,SN Thakur,SS Iyer,R Powell,,0,0,0,0,0,,,,Delhi Capitals
8221,1304087,2,18,4,SN Thakur,SS Iyer,R Powell,,0,0,0,0,0,,,,Delhi Capitals
8222,1304087,2,18,5,SN Thakur,SS Iyer,R Powell,,1,0,1,0,0,,,,Delhi Capitals
8223,1304087,2,18,6,R Powell,SS Iyer,SN Thakur,,6,0,6,0,0,,,,Delhi Capitals
8325,1304086,1,16,1,N Pooran,Mohammed Shami,AK Markram,,1,0,1,0,0,,,,Sunrisers Hyderabad
8326,1304086,1,16,2,AK Markram,Mohammed Shami,N Pooran,,1,0,1,0,0,,,,Sunrisers Hyderabad
8327,1304086,1,16,3,N Pooran,Mohammed Shami,AK Markram,,0,0,0,0,1,N Pooran,caught,Shubman Gill,Sunrisers Hyderabad
8328,1304086,1,16,4,Washington Sundar,Mohammed Shami,AK Markram,,1,0,1,0,0,,,,Sunrisers Hyderabad
8329,1304086,1,16,5,AK Markram,Mohammed Shami,Washington Sundar,,6,0,6,0,0,,,,Sunrisers Hyderabad
8330,1304086,1,16,6,AK Markram,Mohammed Shami,Washington Sundar,,1,0,1,0,0,,,,Sunrisers Hyderabad
8331,1304086,1,17,1,AK Markram,Yash Dayal,Washington Sundar,,1,0,1,0,0,,,,Sunrisers Hyderabad
8332,1304086,1,17,2,Washington Sundar,Yash Dayal,AK Markram,,1,0,1,0,0,,,,Sunrisers Hyderabad
8333,1304086,1,17,3,AK Markram,Yash Dayal,Washington Sundar,,2,0,2,0,0,,,,Sunrisers Hyderabad
8334,1304086,1,17,4,AK Markram,Yash Dayal,Washington Sundar,,1,0,1,0,0,,,,Sunrisers Hyderabad
8335,1304086,1,17,5,Washington Sundar,Yash Dayal,AK Markram,,1,0,1,0,0,,,,Sunrisers Hyderabad
8336,1304086,1,17,6,AK Markram,Yash Dayal,Washington Sundar,,0,0,0,0,1,AK Markram,caught,DA Miller,Sunrisers Hyderabad
8337,1304086,1,18,1,Washington Sundar,AS Joseph,Shashank Singh,wides,0,1,1,0,0,,,,Sunrisers Hyderabad
8338,1304086,1,18,2,Washington Sundar,AS Joseph,Shashank Singh,,0,0,0,0,1,Washington Sundar,run out,AS Joseph,Sunrisers Hyderabad
8339,1304086,1,18,3,Shashank Singh,AS Joseph,M Jansen,,4,0,4,0,0,,,,Sunrisers Hyderabad
8340,1304086,1,18,4,Shashank Singh,AS Joseph,M Jansen,,2,0,2,0,0,,,,Sunrisers Hyderabad
8341,1304086,1,18,5,Shashank Singh,AS Joseph,M Jansen,,1,0,1,0,0,,,,Sunrisers Hyderabad
8342,1304086,1,18,6,M Jansen,AS Joseph,Shashank Singh,,0,0,0,0,0,,,,Sunrisers Hyderabad
8343,1304086,1,18,7,M Jansen,AS Joseph,Shashank Singh,,1,0,1,0,0,,,,Sunrisers Hyderabad
8344,1304086,1,19,1,M Jansen,LH Ferguson,Shashank Singh,,6,0,6,0,0,,,,Sunrisers Hyderabad
8345,1304086,1,19,2,M Jansen,LH Ferguson,Shashank Singh,,0,0,0,0,0,,,,Sunrisers Hyderabad
8346,1304086,1,19,3,M Jansen,LH Ferguson,Shashank Singh,,1,0,1,0,0,,,,Sunrisers Hyderabad
8347,1304086,1,19,4,Shashank Singh,LH Ferguson,M Jansen,,6,0,6,0,0,,,,Sunrisers Hyderabad
8348,1304086,1,19,5,Shashank Singh,LH Ferguson,M Jansen,,6,0,6,0,0,,,,Sunrisers Hyderabad
8349,1304086,1,19,6,Shashank Singh,LH Ferguson,M Jansen,,6,0,6,0,0,,,,Sunrisers Hyderabad
8450,1304086,2,16,1,R Tewatia,T Natarajan,Rashid Khan,,4,0,4,0,0,,,,Gujarat Titans
8451,1304086,2,16,2,R Tewatia,T Natarajan,Rashid Khan,,2,0,2,0,0,,,,Gujarat Titans
8452,1304086,2,16,3,R Tewatia,T Natarajan,Rashid Khan,wides,0,1,1,0,0,,,,Gujarat Titans
8453,1304086,2,16,4,R Tewatia,T Natarajan,Rashid Khan,,0,0,0,0,0,,,,Gujarat Titans
8454,1304086,2,16,5,R Tewatia,T Natarajan,Rashid Khan,,1,0,1,0,0,,,,Gujarat Titans
8455,1304086,2,16,6,Rashid Khan,T Natarajan,R Tewatia,,1,0,1,0,0,,,,Gujarat Titans
8456,1304086,2,16,7,R Tewatia,T Natarajan,Rashid Khan,,0,0,0,0,0,,,,Gujarat Titans
8457,1304086,2,17,1,Rashid Khan,B Kumar,R Tewatia,,2,0,2,0,0,,,,Gujarat Titans
8458,1304086,2,17,2,Rashid Khan,B Kumar,R Tewatia,,2,0,2,0,0,,,,Gujarat Titans
8459,1304086,2,17,3,Rashid Khan,B Kumar,R Tewatia,,0,0,0,0,0,,,,Gujarat Titans
8460,1304086,2,17,4,Rashid Khan,B Kumar,R Tewatia,,6,0,6,0,0,,,,Gujarat Titans
8461,1304086,2,17,5,Rashid Khan,B Kumar,R Tewatia,,1,0,1,0,0,,,,Gujarat Titans
8462,1304086,2,17,6,R Tewatia,B Kumar,Rashid Khan,,1,0,1,0,0,,,,Gujarat Titans
8463,1304086,2,18,1,R Tewatia,T Natarajan,Rashid Khan,,4,0,4,0,0,,,,Gujarat Titans
8464,1304086,2,18,2,R Tewatia,T Natarajan,Rashid Khan,,1,0,1,0,0,,,,Gujarat Titans
8465,1304086,2,18,3,Rashid Khan,T Natarajan,R Tewatia,,1,0,1,0,0,,,,Gujarat Titans
8466,1304086,2,18,4,R Tewatia,T Natarajan,Rashid Khan,,0,0,0,0,0,,,,Gujarat Titans
8467,1304086,2,18,5,R Tewatia,T Natarajan,Rashid Khan,,6,0,6,0,0,,,,Gujarat Titans
8468,1304086,2,18,6,R Tewatia,T Natarajan,Rashid Khan,,1,0,1,0,0,,,,Gujarat Titans
8469,1304086,2,19,1,R Tewatia,M Jansen,Rashid Khan,,6,0,6,0,0,,,,Gujarat Titans
8470,1304086,2,19,2,R Tewatia,M Jansen,Rashid Khan,,1,0,1,0,0,,,,Gujarat Titans
8471,1304086,2,19,3,Rashid Khan,M Jansen,R Tewatia,,6,0,6,0,0,,,,Gujarat Titans
8472,1304086,2,19,4,Rashid Khan,M Jansen,R Tewatia,,0,0,0,0,0,,,,Gujarat Titans
8473,1304086,2,19,5,Rashid Khan,M Jansen,R Tewatia,,6,0,6,0,0,,,,Gujarat Titans
8474,1304086,2,19,6,Rashid Khan,M Jansen,R Tewatia,,6,0,6,0,0,,,,Gujarat Titans
8574,1304085,1,16,1,R Parag,Mohammed Siraj,TA Boult,,1,0,1,0,0,,,,Rajasthan Royals
8575,1304085,1,16,2,TA Boult,Mohammed Siraj,R Parag,,0,0,0,0,0,,,,Rajasthan Royals
8576,1304085,1,16,3,TA Boult,Mohammed Siraj,R Parag,,2,0,2,0,0,,,,Rajasthan Royals
8577,1304085,1,16,4,TA Boult,Mohammed Siraj,R Parag,,1,0,1,0,0,,,,Rajasthan Royals
8578,1304085,1,16,5,R Parag,Mohammed Siraj,TA Boult,,1,0,1,0,0,,,,Rajasthan Royals
